Date,Price,Open,High,Low,Vol.,Change
2021-12-29,2494.41,2512.77,2512.77,2492.80,424300000,-0.81
2021-12-30,2517.16,2494.17,2525.30,2494.17,455400000,0.91
2021-12-31,2530.14,2524.38,2531.76,2520.49,468700000,0.52
2022-01-04,2527.70,2541.46,2542.99,2510.96,570500000,-0.10
2022-01-05,2483.69,2522.04,2523.47,2471.28,583800000,-1.74
2022-01-06,2481.33,2468.47,2486.74,2455.28,513500000,-0.10
2022-01-07,2452.82,2482.65,2489.14,2451.32,561800000,-1.15
2022-01-10,2467.32,2446.01,2469.34,2429.74,463100000,0.59
2022-01-11,2441.23,2466.96,2475.25,2436.88,475500000,-1.06
2022-01-12,2475.82,2453.85,2475.82,2450.54,466100000,1.42
2022-01-13,2434.92,2478.28,2478.28,2434.92,495100000,-1.65
2022-01-14,2435.40,2422.61,2449.24,2418.19,506400000,0.02
2022-01-17,2473.01,2438.28,2474.21,2437.93,505300000,1.54
2022-01-18,2464.83,2473.89,2476.95,2458.87,548900000,-0.33
2022-01-19,2442.12,2458.87,2465.43,2426.91,483400000,-0.92
2022-01-20,2419.69,2439.73,2449.55,2418.10,517100000,-0.92
2022-01-21,2387.65,2410.63,2415.17,2383.25,438800000,-1.32
2022-01-24,2392.24,2372.86,2402.22,2369.60,371800000,0.19
2022-01-25,2313.06,2381.24,2392.67,2313.06,446100000,-3.31
2022-01-26,2329.17,2321.03,2338.54,2297.26,351300000,0.70
2022-01-27,2262.41,2327.11,2327.33,2262.12,373200000,-2.87
2022-01-28,2262.37,2277.72,2293.83,2236.34,358900000,0.00
2022-02-07,2285.99,2297.30,2301.56,2278.75,371599999,1.04
2022-02-08,2280.51,2282.98,2282.98,2234.22,394099999,-0.24
2022-02-09,2317.23,2279.92,2318.37,2275.12,430400000,1.61
2022-02-10,2302.47,2317.63,2317.63,2286.81,408900000,-0.64
2022-02-11,2262.96,2291.07,2298.97,2260.06,441800000,-1.72
2022-02-14,2253.13,2249.40,2275.86,2241.59,391400000,-0.43
2022-02-15,2283.63,2256.87,2283.68,2251.30,371400000,1.35
2022-02-16,2296.99,2293.08,2304.28,2285.68,375300000,0.59
2022-02-17,2302.16,2293.45,2314.83,2287.90,429300000,0.23
2022-02-18,2311.79,2287.26,2311.82,2284.12,388400000,0.42
2022-02-21,2325.80,2313.51,2325.97,2309.73,448000000,0.61
2022-02-22,2297.30,2312.12,2312.12,2284.23,456900000,-1.23
2022-02-23,2337.58,2300.37,2337.87,2300.37,454099999,1.75
2022-02-24,2282.44,2322.94,2338.63,2253.96,629000000,-2.36
2022-02-25,2310.07,2301.92,2329.90,2301.92,434700000,1.21
2022-02-28,2318.09,2310.22,2318.09,2285.05,397900000,0.35
2022-03-01,2326.25,2322.97,2329.02,2310.30,399300000,0.35
2022-03-02,2313.18,2314.69,2314.69,2298.62,400400000,-0.56
2022-03-03,2294.08,2321.50,2323.11,2290.74,451100000,-0.83
2022-03-04,2264.64,2278.13,2295.20,2256.96,448300000,-1.28
2022-03-07,2203.41,2252.70,2252.70,2194.43,430300000,-2.70
2022-03-08,2139.67,2205.26,2211.89,2129.75,485700000,-2.89
2022-03-09,2116.15,2143.79,2154.62,2028.44,521200000,-1.10
2022-03-10,2160.94,2165.42,2179.49,2156.05,457400000,2.12
2022-03-11,2173.14,2128.96,2176.47,2106.33,446400000,0.56
2022-03-14,2109.46,2154.10,2163.98,2109.46,411000000,-2.93
2022-03-15,2013.37,2091.08,2107.97,2013.37,491100000,-4.56
2022-03-16,2086.24,2049.61,2091.49,1976.06,510700000,3.62
2022-03-17,2133.01,2118.02,2167.82,2115.78,530600000,2.24
2022-03-18,2144.90,2121.95,2150.58,2116.62,452000000,0.56
2022-03-21,2160.54,2152.24,2170.29,2136.91,472500000,0.73
2022-03-22,2151.68,2155.89,2166.65,2140.09,464500000,-0.41
2022-03-23,2163.20,2157.79,2170.06,2147.80,450700000,0.54
2022-03-24,2144.34,2150.70,2158.30,2127.39,440700000,-0.87
2022-03-25,2113.73,2146.10,2152.02,2113.73,437200000,-1.43
2022-03-28,2096.50,2098.79,2114.64,2075.71,423300000,-0.82
2022-03-29,2084.47,2101.24,2109.79,2077.15,425100000,-0.57
2022-03-30,2137.61,2094.05,2137.61,2090.08,451000000,2.55
2022-03-31,2117.96,2129.97,2133.44,2113.79,498900000,-0.92
2022-04-01,2127.82,2104.38,2133.99,2097.12,470600000,0.47
2022-04-06,2127.96,2126.20,2132.75,2113.61,484400000,0.01
2022-04-07,2087.53,2117.28,2129.52,2087.53,478600000,-1.90
2022-04-08,2080.77,2089.63,2092.96,2054.78,462500000,-0.32
2022-04-11,2011.44,2068.14,2068.14,2003.09,463300000,-3.33
2022-04-12,2047.88,2009.41,2047.88,1995.57,449799999,1.81
2022-04-13,2012.18,2034.58,2042.13,2012.18,438700000,-1.74
2022-04-14,2034.48,2024.34,2045.89,2015.86,406800000,1.11
2022-04-15,2013.87,2020.75,2029.76,2001.33,438300000,-1.01
2022-04-18,2022.52,1999.30,2026.55,1980.19,364600000,0.43
2022-04-19,2020.28,2021.40,2036.31,2009.39,357200000,-0.11
2022-04-20,1985.65,2018.46,2020.74,1978.96,399099999,-1.71
2022-04-21,1923.81,1975.22,1988.77,1917.01,429300000,-3.11
2022-04-22,1914.11,1911.23,1932.59,1890.04,372200000,-0.50
2022-04-25,1790.03,1879.85,1880.90,1790.03,457600000,-6.48
2022-04-26,1752.27,1791.76,1814.45,1747.53,433600000,-2.11
2022-04-27,1821.39,1729.85,1821.39,1724.92,476200000,3.94
2022-04-28,1808.47,1811.29,1830.57,1786.95,409000000,-0.71
2022-04-29,1878.88,1822.91,1881.60,1815.35,464900000,3.89
2022-05-05,1891.66,1866.49,1907.53,1863.42,410000000,0.68
2022-05-06,1859.39,1845.95,1875.79,1840.36,375400000,-1.71
2022-05-09,1865.92,1852.35,1876.77,1852.12,339099999,0.35
2022-05-10,1894.39,1839.42,1896.29,1833.59,411300000,1.53
2022-05-11,1918.52,1897.33,1959.27,1897.14,507000000,1.27
2022-05-12,1921.65,1906.18,1931.84,1903.15,404400000,0.16
2022-05-13,1931.45,1932.20,1936.13,1911.14,384799999,0.51
2022-05-16,1926.01,1945.90,1953.73,1919.98,408400000,-0.28
2022-05-17,1940.05,1925.59,1940.05,1911.01,387200000,0.73
2022-05-18,1941.54,1942.23,1957.56,1933.18,393900000,0.08
2022-05-19,1952.70,1912.98,1952.70,1909.57,414300000,0.58
2022-05-20,1983.67,1962.85,1983.67,1958.41,446300000,1.59
2022-05-23,1994.76,1988.04,1995.30,1975.26,420200000,0.56
2022-05-24,1922.48,1993.44,1993.44,1922.48,488700000,-3.62
2022-05-25,1944.88,1921.52,1944.88,1918.47,374799999,1.17
2022-05-26,1955.13,1947.57,1964.96,1917.58,400100000,0.53
2022-05-27,1955.03,1967.38,1979.83,1941.25,397600000,0.00
2022-05-30,1975.89,1964.69,1975.92,1951.25,374300000,1.07
2022-05-31,2006.95,1976.70,2008.97,1962.41,420600000,1.57
2022-06-01,2012.65,2002.81,2019.92,1997.64,407900000,0.28
2022-06-02,2026.51,2005.59,2027.77,2000.90,406200000,0.69
2022-06-06,2073.56,2027.32,2073.94,2023.38,461700000,2.32
2022-06-07,2072.58,2074.12,2081.90,2056.28,454600000,-0.05
2022-06-08,2083.42,2073.88,2087.21,2045.64,476100000,0.52
2022-06-09,2045.70,2078.39,2078.39,2037.09,431100000,-1.81
2022-06-10,2085.31,2033.16,2086.77,2031.62,440500000,1.94
2022-06-13,2085.10,2069.19,2093.01,2064.37,463200000,-0.01
2022-06-14,2089.11,2063.00,2089.13,2026.65,487600000,0.19
2022-06-15,2098.99,2093.89,2133.72,2089.83,561000000,0.47
2022-06-16,2106.75,2099.63,2124.74,2097.32,488100000,0.37
2022-06-17,2131.22,2091.26,2134.34,2089.35,464400000,1.16
2022-06-20,2158.34,2141.39,2171.00,2139.00,475300000,1.27
2022-06-21,2147.29,2157.68,2166.88,2126.32,490300000,-0.51
2022-06-22,2119.82,2149.54,2151.17,2119.03,438800000,-1.28
2022-06-23,2164.01,2123.55,2164.01,2109.67,471900000,2.08
2022-06-24,2192.66,2170.39,2193.68,2165.77,501300000,1.32
2022-06-27,2216.98,2202.63,2226.33,2202.63,514200000,1.11
2022-06-28,2243.92,2216.49,2246.12,2204.21,535000000,1.21
2022-06-29,2194.51,2237.54,2245.47,2193.11,578800000,-2.20
2022-06-30,2224.15,2196.36,2236.59,2196.36,502900000,1.35
2022-07-01,2219.41,2224.79,2231.77,2210.66,455800000,-0.21
2022-07-04,2245.31,2214.33,2245.31,2202.87,458400000,1.17
2022-07-05,2232.98,2249.56,2257.43,2204.82,494000000,-0.55
2022-07-06,2207.20,2226.33,2234.43,2188.35,451100000,-1.15
2022-07-07,2227.66,2208.60,2232.52,2195.22,453500000,0.93
2022-07-08,2219.90,2236.54,2243.32,2217.61,464000000,-0.35
2022-07-11,2187.34,2211.36,2211.36,2170.52,451200000,-1.47
2022-07-12,2155.56,2187.42,2192.58,2152.52,444300000,-1.45
2022-07-13,2175.59,2156.28,2183.22,2145.42,445100000,0.93
2022-07-14,2192.70,2170.93,2206.52,2165.84,469500000,0.79
2022-07-15,2159.99,2185.15,2202.05,2159.99,505800000,-1.49
2022-07-18,2191.96,2165.68,2193.59,2153.11,473200000,1.48
2022-07-19,2194.92,2192.86,2202.92,2178.46,485700000,0.13
2022-07-20,2210.46,2202.37,2214.29,2197.56,460600000,0.71
2022-07-21,2193.81,2205.60,2213.59,2193.81,486400000,-0.75
2022-07-22,2185.41,2199.21,2209.45,2167.46,464799999,-0.38
2022-07-25,2165.36,2185.13,2188.99,2159.24,433600000,-0.92
2022-07-26,2187.23,2167.06,2190.45,2154.90,423400000,1.01
2022-07-27,2194.54,2182.95,2197.22,2177.47,443900000,0.33
2022-07-28,2203.24,2205.19,2219.93,2199.13,504900000,0.40
2022-07-29,2181.25,2204.97,2208.07,2177.59,485500000,-1.00
2022-08-01,2202.49,2178.25,2202.49,2165.83,454799999,0.97
2022-08-02,2138.17,2177.24,2177.24,2118.25,596400000,-2.92
2022-08-03,2117.19,2141.23,2169.64,2110.39,525800000,-0.98
2022-08-04,2135.33,2128.88,2139.29,2107.02,428300000,0.86
2022-08-05,2166.01,2141.25,2167.31,2136.10,454799999,1.44
2022-08-08,2183.22,2160.82,2183.22,2157.00,424200000,0.79
2022-08-09,2188.49,2179.96,2188.49,2172.86,425200000,0.24
2022-08-10,2180.83,2183.83,2192.40,2170.32,427900000,-0.35
2022-08-11,2216.98,2191.01,2217.12,2185.03,488900000,1.66
2022-08-12,2207.06,2214.60,2221.83,2206.75,490400000,-0.45
2022-08-15,2217.44,2203.18,2221.41,2201.75,457299999,0.47
2022-08-16,2227.04,2219.63,2235.53,2216.78,490200000,0.43
2022-08-17,2242.45,2229.63,2244.80,2217.13,511900000,0.69
2022-08-18,2236.53,2237.29,2239.39,2229.58,502600000,-0.26
2022-08-19,2207.99,2236.04,2240.24,2207.99,518700000,-1.28
2022-08-22,2228.32,2201.48,2228.39,2196.56,463800000,0.92
2022-08-23,2227.38,2223.90,2231.75,2218.32,460700000,-0.04
2022-08-24,2160.38,2230.94,2231.87,2157.68,542000000,-3.01
2022-08-25,2155.14,2167.46,2171.02,2128.57,468400000,-0.24
2022-08-26,2146.19,2160.02,2175.15,2142.55,423200000,-0.42
2022-08-29,2147.74,2119.30,2149.73,2114.67,395400000,0.07
2022-08-30,2137.72,2147.88,2150.33,2126.68,409500000,-0.47
2022-08-31,2096.07,2128.16,2132.95,2087.48,459799999,-1.95
2022-09-01,2080.60,2093.00,2109.91,2076.93,393200000,-0.74
2022-09-02,2089.74,2086.04,2095.05,2075.01,371300000,0.44
2022-09-05,2088.09,2085.31,2094.92,2074.77,365300000,-0.08
2022-09-06,2113.27,2092.43,2113.27,2081.21,402600000,1.21
2022-09-07,2123.20,2104.92,2129.78,2101.29,417400000,0.47
2022-09-08,2104.39,2124.26,2125.21,2102.94,395000000,-0.89
2022-09-09,2118.11,2109.00,2119.48,2099.84,375600000,0.65
2022-09-13,2125.05,2126.38,2130.94,2117.14,365000000,0.33
2022-09-14,2100.90,2094.01,2109.91,2086.37,355300000,-1.14
2022-09-15,2051.79,2109.14,2110.78,2032.10,443000000,-2.34
2022-09-16,2005.60,2046.48,2047.43,2005.60,392700000,-2.25
2022-09-19,1990.36,2002.28,2013.22,1980.45,329600000,-0.76
2022-09-20,2011.66,2001.86,2023.32,1999.46,320500000,1.07
2022-09-21,2004.31,2004.97,2012.84,1980.61,333900000,-0.37
2022-09-22,1991.85,1989.70,2014.60,1987.59,321599999,-0.62
2022-09-23,1963.69,1991.06,1996.41,1947.95,340900000,-1.41
2022-09-26,1949.00,1949.53,1981.86,1946.11,327200000,-0.75
2022-09-27,1989.40,1955.08,1989.40,1949.60,320900000,2.07
2022-09-28,1938.26,1983.90,1983.90,1938.26,324000000,-2.57
2022-09-29,1937.20,1958.40,1960.79,1927.29,314500000,-0.05
2022-09-30,1912.00,1937.36,1942.84,1911.98,283200000,-1.30
2022-10-10,1870.50,1914.47,1917.41,1865.58,298200000,-2.17
2022-10-11,1882.00,1874.67,1887.98,1860.18,277300000,0.61
2022-10-12,1929.53,1880.42,1929.53,1852.42,347100000,2.53
2022-10-13,1934.28,1917.85,1952.17,1912.90,352500000,0.25
2022-10-14,1984.33,1949.08,1992.95,1947.62,390300000,2.59
2022-10-17,1997.81,1974.37,1999.17,1971.47,382500000,0.68
2022-10-18,2005.08,2006.87,2019.41,1994.17,388100000,0.36
2022-10-19,1981.84,1999.22,2005.02,1981.84,365600000,-1.16
2022-10-20,1971.67,1969.31,1999.72,1950.03,375300000,-0.51
2022-10-21,1966.93,1970.71,1979.81,1958.22,343800000,-0.24
2022-10-24,1932.34,1966.94,1989.78,1921.71,407200000,-1.76
2022-10-25,1923.51,1922.50,1941.16,1896.13,391900000,-0.46
2022-10-26,1957.92,1926.21,1974.03,1926.21,438400000,1.79
2022-10-27,1945.38,1960.12,1968.06,1945.37,426599999,-0.64
2022-10-28,1879.20,1930.84,1935.95,1873.15,440100000,-3.40
2022-10-31,1886.41,1864.17,1904.84,1864.17,395000000,0.38
2022-11-01,1942.36,1890.91,1942.36,1887.83,425000000,2.97
2022-11-02,1968.20,1938.19,1980.13,1935.43,466400000,1.33
2022-11-03,1967.38,1950.45,1971.55,1948.15,400900000,-0.04
2022-11-04,2020.16,1968.26,2025.26,1968.26,466100000,2.68
2022-11-07,2027.86,2019.44,2035.51,2010.87,455100000,0.38
2022-11-08,2019.81,2026.69,2027.38,2005.15,399500000,-0.40
2022-11-09,2011.51,2020.41,2031.10,2010.14,393700000,-0.41
2022-11-10,1991.82,1997.95,2004.27,1983.15,426400000,-0.98
2022-11-11,2017.96,2040.76,2046.21,2016.54,598300000,1.31
2022-11-14,2012.81,2020.92,2034.52,2005.02,518200000,-0.26
2022-11-15,2054.09,2010.40,2054.09,2005.57,503700000,2.05
2022-11-16,2038.00,2051.96,2061.44,2034.18,466200000,-0.78
2022-11-17,2039.21,2032.02,2039.21,2015.90,438800000,0.06
2022-11-18,2029.32,2040.80,2053.51,2027.80,492200000,-0.48
2022-11-21,2028.51,2015.10,2028.51,2003.13,420500000,-0.04
2022-11-22,2002.39,2025.05,2030.84,1994.63,433800000,-1.29
2022-11-23,1995.51,1998.17,2003.55,1967.78,405800000,-0.34
2022-11-24,1998.14,2001.14,2007.68,1991.55,376300000,0.13
2022-11-25,1984.18,1993.30,1994.79,1982.08,369000000,-0.70
2022-11-28,1974.07,1953.71,1974.15,1947.02,375400000,-0.51
2022-11-29,2016.22,1982.49,2018.78,1982.49,469700000,2.14
2022-11-30,2018.69,2014.25,2025.29,2008.34,477400000,0.12
2022-12-01,2044.10,2044.64,2054.93,2042.88,494700000,1.26
2022-12-02,2044.60,2039.79,2055.96,2037.07,428900000,0.02
2022-12-05,2062.63,2056.68,2064.30,2049.80,489400000,0.88
2022-12-06,2067.93,2055.25,2078.52,2053.12,455800000,0.26
2022-12-07,2071.04,2062.30,2083.06,2060.27,445500000,0.15
2022-12-08,2064.38,2067.72,2072.30,2058.41,440000000,-0.32
2022-12-09,2075.84,2064.72,2077.73,2056.07,464300000,0.56
2022-12-12,2061.87,2069.24,2070.03,2059.67,430300000,-0.67
2022-12-13,2050.37,2061.34,2061.69,2048.63,409099999,-0.56
2022-12-14,2048.61,2051.64,2057.98,2044.27,406100000,-0.09
2022-12-15,2054.91,2045.65,2057.24,2042.21,392700000,0.31
2022-12-16,2039.52,2043.67,2049.10,2031.64,404000000,-0.75
2022-12-19,2003.20,2038.05,2044.41,1996.08,400700000,-1.78
2022-12-20,1979.08,1998.07,1998.07,1972.13,328200000,-1.20
2022-12-21,1969.79,1980.90,1985.18,1962.63,315200000,-0.47
2022-12-22,1955.58,1980.33,1985.01,1950.08,347400000,-0.72
2022-12-23,1950.02,1944.73,1962.37,1939.33,316000000,-0.28
2022-12-26,1975.93,1951.05,1977.42,1951.05,318700000,1.33
2022-12-27,1993.32,1980.98,1994.14,1974.37,347700000,0.88
2022-12-28,1974.33,1985.66,1985.66,1970.42,346200000,-0.95
2022-12-29,1968.41,1967.28,1983.03,1964.90,323100000,-0.30
2022-12-30,1975.61,1976.31,1980.59,1973.18,322500000,0.37
2023-01-03,2004.12,1974.66,2006.19,1966.71,397900000,1.44
2023-01-04,2005.35,2002.23,2011.97,1994.39,412100000,0.06
2023-01-05,2037.14,2010.82,2039.17,2008.20,410900000,1.59
2023-01-06,2040.53,2036.68,2053.29,2035.23,407100000,0.17
2023-01-09,2054.47,2047.70,2059.62,2047.14,360300000,0.68
2023-01-10,2060.44,2055.43,2062.64,2046.47,342000000,0.29
2023-01-11,2046.76,2059.91,2068.27,2044.60,349200000,-0.66
2023-01-12,2048.77,2050.73,2059.86,2042.37,340100000,0.10
2023-01-13,2067.15,2055.27,2067.15,2051.53,331400000,0.90
2023-01-16,2094.99,2069.24,2108.80,2069.24,392800000,1.35
2023-01-17,2094.26,2096.74,2101.31,2085.63,331400000,-0.03
2023-01-18,2097.95,2097.18,2104.24,2094.73,314400000,0.18
2023-01-19,2112.10,2095.15,2112.10,2090.37,326599999,0.67
2023-01-20,2125.81,2116.54,2126.73,2116.54,343500000,0.65
2023-01-30,2150.38,2162.83,2166.23,2148.49,485900000,1.16
2023-01-31,2142.55,2145.13,2152.77,2137.56,445400000,-0.36
2023-02-01,2173.59,2147.00,2173.59,2141.82,498700000,1.45
2023-02-02,2172.49,2177.78,2183.18,2165.96,490700000,-0.05
2023-02-03,2163.28,2166.02,2167.14,2137.23,448000000,-0.42
2023-02-06,2145.19,2150.26,2154.72,2134.07,424200000,-0.84
2023-02-07,2152.89,2148.84,2154.31,2141.14,440800000,0.36
2023-02-08,2141.31,2154.31,2155.67,2139.79,428300000,-0.54
2023-02-09,2174.20,2136.22,2174.20,2133.76,442600000,1.54
2023-02-10,2164.72,2171.61,2177.42,2153.67,458200000,-0.44
2023-02-13,2190.54,2163.56,2190.54,2162.37,466500000,1.19
2023-02-14,2188.81,2195.87,2195.87,2179.29,448100000,-0.08
2023-02-15,2187.51,2189.69,2192.86,2180.93,464200000,-0.06
2023-02-16,2150.23,2187.10,2200.22,2135.67,603100000,-1.70
2023-02-17,2125.19,2148.94,2157.83,2124.79,452500000,-1.16
2023-02-20,2161.66,2126.05,2161.66,2117.01,438500000,1.72
2023-02-21,2165.77,2161.68,2171.63,2150.77,430200000,0.19
2023-02-22,2159.82,2153.91,2167.63,2151.03,369600000,-0.27
2023-02-23,2154.73,2159.71,2167.48,2144.78,382700000,-0.24
2023-02-24,2140.65,2155.25,2155.48,2131.19,326400000,-0.65
2023-02-27,2124.88,2132.65,2140.87,2121.07,337800000,-0.74
2023-02-28,2142.08,2132.04,2142.92,2119.67,346700000,0.81
2023-03-01,2163.82,2142.15,2163.82,2136.46,415300000,1.01
2023-03-02,2152.64,2161.71,2166.81,2150.41,431000000,-0.52
2023-03-03,2152.13,2154.06,2158.74,2137.43,386900000,-0.02
2023-03-06,2152.15,2152.75,2154.59,2136.45,385800000,0.00
2023-03-07,2108.72,2149.55,2151.35,2108.72,409000000,-2.02
2023-03-08,2114.91,2102.37,2115.89,2099.24,314600000,0.29
2023-03-09,2113.33,2116.71,2120.34,2101.98,328400000,-0.07
2023-03-10,2087.17,2101.52,2104.78,2086.69,361200000,-1.24
2023-03-13,2096.42,2081.01,2096.94,2075.65,363400000,0.44
2023-03-14,2075.93,2093.11,2093.11,2052.83,397560000,-0.98
2023-03-15,2081.26,2086.68,2096.63,2080.00,350600000,0.26
2023-03-16,2049.48,2069.10,2073.79,2047.10,357600000,-1.53
2023-03-17,2060.18,2064.08,2076.51,2054.45,405900000,0.52
2023-03-20,2053.65,2063.03,2067.87,2050.41,438300000,-0.32
2023-03-21,2085.98,2056.53,2085.98,2055.22,387100000,1.57
2023-03-22,2098.44,2090.67,2100.77,2089.47,446000000,0.60
2023-03-23,2111.45,2091.99,2111.45,2089.38,437900000,0.62
2023-03-24,2116.77,2112.75,2118.55,2107.14,478500000,0.25
2023-03-27,2119.18,2115.88,2119.73,2101.54,494200000,0.11
2023-03-28,2104.37,2118.26,2120.28,2101.96,445700000,-0.70
2023-03-29,2103.37,2107.05,2112.31,2096.20,413600000,-0.05
2023-03-30,2108.29,2102.97,2111.34,2086.58,392100000,0.23
2023-03-31,2124.76,2110.43,2125.98,2108.71,399600000,0.78
2023-04-03,2149.02,2127.10,2149.59,2127.10,497700000,1.14
2023-04-04,2139.37,2147.16,2147.16,2128.39,508200000,-0.45
2023-04-06,2138.58,2127.82,2139.81,2125.60,454500000,-0.04
2023-04-07,2158.41,2138.94,2159.17,2137.01,427600000,0.93
2023-04-10,2136.43,2160.90,2161.07,2131.46,478200000,-1.02
2023-04-11,2139.48,2135.65,2143.67,2127.09,423000000,0.14
2023-04-12,2147.16,2139.42,2148.09,2134.70,452100000,0.36
2023-04-13,2127.69,2140.86,2144.98,2125.35,470200000,-0.91
2023-04-14,2137.06,2130.85,2139.08,2121.10,439799999,0.44
2023-04-17,2141.40,2133.58,2143.14,2132.89,423400000,0.20
2023-04-18,2138.79,2138.27,2142.31,2130.88,397900000,-0.12
2023-04-19,2126.51,2135.97,2138.24,2123.48,414900000,-0.57
2023-04-20,2117.94,2123.69,2123.69,2108.08,434000000,-0.40
2023-04-21,2066.10,2118.01,2121.68,2066.10,479300000,-2.45
2023-04-24,2049.19,2064.42,2066.37,2040.07,427200000,-0.82
2023-04-25,2014.58,2046.36,2048.39,1991.59,463800000,-1.69
2023-04-26,2025.08,2007.03,2035.61,2006.27,438600000,0.52
2023-04-27,2027.47,2017.48,2037.64,2014.84,415700000,0.12
2023-04-28,2056.04,2026.71,2056.30,2026.71,453500000,1.41
2023-05-04,2054.40,2051.18,2056.63,2045.44,481900000,-0.08
2023-05-05,2037.86,2051.57,2051.83,2027.03,441900000,-0.80
2023-05-08,2046.92,2040.99,2047.53,2035.30,439300000,0.44
2023-05-09,2023.06,2043.21,2048.69,2022.55,479500000,-1.17
2023-05-10,2029.27,2018.58,2034.85,2012.42,393800000,0.31
2023-05-11,2032.77,2031.77,2040.53,2030.14,384500000,0.17
2023-05-12,2010.04,2029.48,2037.75,2009.82,367200000,-1.12
2023-05-15,2033.80,2011.11,2033.80,2000.13,384099999,1.18
2023-05-16,2019.38,2033.99,2033.99,2013.98,353200000,-0.71
2023-05-17,2025.95,2014.83,2027.59,2014.11,325900000,0.33
2023-05-18,2028.68,2027.54,2034.61,2019.01,371200000,0.13
2023-05-19,2031.10,2025.72,2039.71,2019.11,355100000,0.12
2023-05-22,2038.96,2029.01,2042.20,2023.16,345200000,0.39
2023-05-23,2018.72,2038.35,2040.16,2018.72,339300000,-0.99
2023-05-24,2009.48,2012.33,2026.37,2005.36,345200000,-0.46
2023-05-25,2006.13,2007.12,2014.92,1986.58,376980000,-0.17
2023-05-26,2012.49,2005.19,2015.70,1991.91,357100000,0.32
2023-05-29,2002.15,2017.36,2020.76,1997.36,394700000,-0.51
2023-05-30,2011.99,1997.87,2011.99,1982.20,397299999,0.49
2023-05-31,2003.18,2008.81,2010.69,1993.57,388100000,-0.44
2023-06-01,2012.23,1998.12,2025.68,1994.37,419000000,0.45
2023-06-02,2035.62,2018.02,2038.57,2018.02,406400000,1.16
2023-06-05,2033.70,2034.89,2035.35,2026.28,375800000,-0.09
2023-06-06,1998.62,2030.89,2030.89,1994.51,414900000,-1.73
2023-06-07,1995.28,1999.42,2005.20,1989.60,348500000,-0.17
2023-06-08,1992.33,1994.49,2002.36,1980.11,369600000,-0.15
2023-06-09,2006.45,1993.97,2006.45,1988.61,408500000,0.71
2023-06-12,2021.18,2002.66,2027.34,1998.98,403700000,0.73
2023-06-13,2033.79,2018.69,2034.90,2018.30,397500000,0.62
2023-06-14,2038.80,2036.91,2045.87,2033.72,425600000,0.25
2023-06-15,2062.95,2041.37,2063.68,2040.42,430600000,1.18
2023-06-16,2083.35,2064.69,2085.09,2061.73,424200000,0.99
2023-06-19,2081.49,2083.48,2085.27,2076.87,426800000,-0.09
2023-06-20,2080.44,2079.17,2087.26,2073.38,423800000,-0.05
2023-06-21,2039.91,2075.08,2077.78,2039.91,415400000,-1.95
2023-06-26,2002.93,2024.21,2031.55,1998.83,421800000,-1.81
2023-06-27,2029.98,2004.98,2030.67,2003.53,367400000,1.35
2023-06-28,2021.03,2026.29,2026.29,1990.39,396000000,-0.44
2023-06-29,2027.32,2017.73,2035.37,2017.25,378100000,0.31
2023-06-30,2049.23,2025.25,2055.29,2022.64,402700000,1.08
2023-07-03,2060.13,2054.90,2066.49,2048.00,438500000,0.53
2023-07-04,2068.82,2058.51,2068.82,2054.01,396400000,0.42
2023-07-05,2051.52,2067.77,2067.77,2048.54,384000000,-0.84
2023-07-06,2044.03,2046.82,2059.22,2041.45,377000000,-0.37
2023-07-07,2030.40,2039.22,2041.53,2023.93,382600000,-0.67
2023-07-10,2036.83,2037.12,2045.49,2030.12,341300000,0.32
2023-07-11,2052.93,2039.13,2052.93,2034.47,347900000,0.79
2023-07-12,2030.77,2052.31,2053.94,2028.60,414700000,-1.08
2023-07-13,2059.00,2036.95,2060.16,2036.95,395600000,1.39
2023-07-14,2058.10,2060.54,2063.45,2056.24,401200000,-0.04
2023-07-17,2047.70,2051.13,2051.13,2037.92,363300000,-0.51
2023-07-18,2042.37,2049.93,2050.75,2037.51,361570000,-0.26
2023-07-19,2037.08,2039.83,2047.32,2026.91,327800000,-0.26
2023-07-20,2015.65,2039.42,2045.41,2013.53,385700000,-1.05
2023-07-21,2011.83,2011.97,2026.31,2005.93,371900000,-0.19
2023-07-24,2004.30,2006.32,2018.40,1999.70,353200000,-0.37
2023-07-25,2048.15,2027.89,2048.15,2027.89,438100000,2.19
2023-07-26,2037.47,2045.25,2045.25,2033.28,414900000,-0.52
2023-07-27,2027.74,2039.24,2046.53,2024.84,419500000,-0.48
2023-07-28,2052.62,2022.49,2055.52,2017.49,468300000,1.23
2023-07-31,2069.51,2060.15,2081.34,2060.15,535000000,0.82
2023-08-01,2061.76,2067.03,2070.47,2054.58,481000000,-0.37
2023-08-02,2056.06,2057.41,2064.24,2050.38,428500000,-0.28
2023-08-03,2061.64,2049.31,2061.78,2047.02,415900000,0.27
2023-08-04,2071.59,2070.59,2081.56,2064.18,486000000,0.48
2023-08-07,2057.82,2066.17,2066.89,2052.27,416530000,-0.66
2023-08-08,2051.03,2055.15,2058.88,2045.92,379190000,-0.33
2023-08-09,2038.77,2045.48,2049.24,2036.10,359380000,-0.60
2023-08-10,2041.41,2035.65,2043.05,2029.49,322370000,0.13
2023-08-11,2002.29,2043.54,2043.54,2002.29,371810000,-1.92
